label_set,j,span_m,load_kNm,n_evals,feasible,economy,h,b,tf,tw,fy,section_type
0,33,7.336446004727759,139.11078209866434,4800,1,1108.895698695892,602.2165135926389,252.56074659030324,14.778943470188235,9.357125286052305,355.0,rolled
0,34,6.533931223573494,49.22237353680316,4800,1,447.0958436066618,357.1849913608586,178.6173190562169,10.602117755445072,6.006123824424895,355.0,rolled
0,35,8.82974970770695,70.96631187013557,4800,1,1126.6537493268188,492.169994122262,247.60327942580693,14.799934845781241,7.558752640734107,355.0,rolled
0,36,9.781408078338275,115.44224513692512,4800,1,1981.2445871641103,682.2163771889859,297.15444726279964,17.413570923262608,10.558795727439412,355.0,rolled
0,37,13.272159372595524,25.536729526116172,4800,1,1697.749064490343,485.3149868769631,251.63237937070784,14.841850224238758,7.4255169679215935,355.0,rolled
0,38,6.085568275349891,37.369122973117484,4800,1,331.42854398309487,310.87211575733784,156.15691021825987,9.154824639688723,6.020501706308872,355.0,rolled
0,39,10.086754094297058,75.66837955106709,4800,1,1606.0932834731896,553.3063777793109,277.53864869043514,16.377969434848787,8.487162911077593,355.0,rolled
0,40,11.02818286979453,24.5221572572473,4800,1,1052.5487631098492,422.81934061411204,215.9495431095004,12.79481853288645,6.473046404403658,355.0,rolled
0,41,6.0259977043019655,101.93529325313226,4800,1,573.4314344638551,477.108209607154,200.76348898653174,11.751249992944233,7.396238498525122,355.0,rolled
0,42,8.67981812357376,124.07230687213489,4800,1,1550.4718612775866,655.2255464160272,274.43551870715123,16.07686080583244,10.16087997990838,355.0,rolled
0,43,6.484191979532764,138.06222985506264,4800,1,820.3029955942031,558.3070775316121,228.83133023679622,13.383973434618506,8.668622756774425,355.0,rolled
0,44,11.109018784579689,93.79308238039249,4800,1,2398.724414170274,723.2624915531144,299.42366504070014,17.70776266739719,11.216283776404396,355.0,rolled
0,45,14.465023346728062,49.69990321947378,4800,1,3226.396336136104,599.7200507346947,299.9298979977027,21.5212027729882,10.803178610743576,355.0,rolled
0,46,12.518463450887758,83.90349391445132,4800,1,3078.2038603188926,749.8073341306376,299.99858973826576,21.16377196065111,11.53895354795311,355.0,rolled
0,47,13.707402809843131,35.70326902342202,4800,1,2199.2994662180063,548.2927951090908,280.426206223756,16.561247699039214,8.393279931791627,355.0,rolled
0,48,10.898840847744186,113.21948200952207,4800,1,2567.624543503532,596.5839202415957,298.58722689016884,20.163494353145765,10.417385327888532,460.0,rolled
0,49,9.416856207301606,94.17802163624596,4800,1,1553.616086045163,564.1764072120197,282.3632215461637,16.64147820120277,8.66345037190754,355.0,rolled
0,50,11.439822554389728,75.07390256386587,4800,1,2174.3919596707383,599.0635504028497,299.80636745184506,18.205866194448227,9.258684291419764,355.0,rolled
0,51,12.611435931854523,137.71356016352854,4800,1,4743.271902103969,749.8703147033932,299.9943911745568,30.13720628015597,15.070477238411296,460.0,rolled
0,52,14.895673110674696,39.63709813266116,4800,1,2921.4380696893663,595.1531206426888,299.55703469593766,18.93162143367102,9.505553077529667,355.0,rolled
0,53,14.030168178970186,50.50372360219041,4800,1,2957.587014747698,598.3209456493585,299.77650656850886,20.322049332904,10.2218189577697,355.0,rolled
0,54,10.67677602879937,34.26401529165409,4800,1,1166.3113105125826,456.2708957405481,229.9520026286491,13.615310437541126,7.0066195919211145,355.0,rolled
0,55,7.873861546925477,97.53620376000427,4800,1,1038.5169072122223,503.15365998497265,252.1878845326915,14.909446207347546,7.753614023225444,355.0,rolled
