span_m,load_kNm,feasible,in_target_band,util,grade,section_type,economy,section_class,region
10.0,260.0,True,False,0.8534909156254507,460.0,rolled,4793.542441709024,1,load_extrapolation
11.0,150.0,True,False,0.7922546100381473,355.0,rolled,4272.527425022609,1,load_extrapolation
11.0,162.22222222222223,True,False,0.8569015490252473,355.0,rolled,4271.590694142148,1,load_extrapolation
11.0,174.44444444444446,True,False,0.8973407678473958,355.0,rolled,4502.118702092177,1,load_extrapolation
11.0,186.66666666666666,True,True,0.9408617663562974,355.0,rolled,4680.224777316309,1,load_extrapolation
11.0,198.88888888888889,True,False,0.816174843950213,460.0,rolled,5407.229506295788,1,load_extrapolation
11.0,211.11111111111111,True,False,0.8101049941632276,500.0,rolled,7226.997624,1,load_extrapolation
11.0,223.33333333333331,True,False,0.8807605367061283,690.0,rolled,10364.42818376188,1,load_extrapolation
11.0,235.55555555555554,True,False,0.7923436742037776,620.0,rolled,10643.642061359997,1,load_extrapolation
11.0,247.77777777777777,True,True,0.9096248089280508,690.0,rolled,11937.837588214896,1,load_extrapolation
11.0,260.0,True,False,0.8720376679887011,690.0,rolled,12311.552849810983,1,load_extrapolation
12.0,150.0,True,True,0.9264029691538677,355.0,rolled,5172.243997913114,1,load_extrapolation
12.0,162.22222222222223,True,False,0.7812182613997952,500.0,rolled,7883.997408,1,load_extrapolation
12.0,174.44444444444446,True,False,0.7950554997090542,550.0,rolled,10149.89870538,1,load_extrapolation
12.0,186.66666666666666,True,False,0.8507600251663764,550.0,rolled,10149.89870538,1,load_extrapolation
12.0,198.88888888888889,True,True,0.9083408741215564,690.0,rolled,12245.581178903074,1,load_extrapolation
12.0,211.11111111111111,True,False,0.8779266619109772,690.0,rolled,13640.75342863147,1,load_extrapolation
12.0,223.33333333333331,True,True,0.945199287578423,690.0,rolled,13442.951134861152,1,load_extrapolation
12.0,235.55555555555554,True,True,0.9811817617772762,690.0,rolled,13578.738382573685,1,load_extrapolation
12.0,247.77777777777777,False,True,1.006696227583834,690.0,rolled,13795.501428450001,1,load_extrapolation
12.0,260.0,False,False,1.0563538890341577,690.0,rolled,13795.501428450001,1,load_extrapolation
13.0,150.0,True,False,0.8956164791773035,500.0,rolled,8540.997191999999,1,load_extrapolation
13.0,162.22222222222223,True,False,0.8708040618046052,620.0,rolled,12578.849708879998,1,load_extrapolation
13.0,174.44444444444446,True,True,0.9273166208341194,690.0,rolled,14626.50687499394,1,load_extrapolation
13.0,186.66666666666666,True,True,0.9714202635092615,690.0,rolled,14835.700908937646,1,load_extrapolation
13.0,198.88888888888889,False,True,1.0203406250588958,690.0,rolled,14945.1265474875,1,load_extrapolation
