context_idx,span_m,load_kNm,gt_economy,method,space,gen_budget,seed,n_gen,n_gen_sizing,mode,feasible,best_economy,gap,n_repair,n_total,wall_s
0,6.0,20.0,241.3288087904857,de,reparam,25,2,25,21,none,1,254.1491688086954,0.053124034724507,0,25,0.01188170699992952
0,6.0,20.0,241.3288087904857,de,reparam,25,2,25,21,scale,1,253.8913580644758,0.052055738131523865,18,43,0.008597081999937473
0,6.0,20.0,241.3288087904857,de,reparam,25,2,25,21,scale+thin,1,253.8913580644758,0.052055738131523865,18,43,0.004701538999938748
0,6.0,20.0,241.3288087904857,de,reparam,25,3,25,21,none,1,256.38720894424546,0.06239785556159183,0,25,0.012286631000051784
0,6.0,20.0,241.3288087904857,de,reparam,25,3,25,21,scale,1,255.9588276060589,0.060622761488349663,18,43,0.006691735000003973
0,6.0,20.0,241.3288087904857,de,reparam,25,3,25,21,scale+thin,1,254.8538957510631,0.05604422873656767,72,97,0.0209557919999952
0,6.0,20.0,241.3288087904857,de,reparam,25,4,25,22,none,1,360.7748073991325,0.4949512625835988,0,25,0.014003484999989269
0,6.0,20.0,241.3288087904857,de,reparam,25,4,25,22,scale,1,358.43843821083345,0.48526999328131915,18,43,0.006544006000012814
0,6.0,20.0,241.3288087904857,de,reparam,25,4,25,22,scale+thin,1,358.43843821083345,0.48526999328131915,18,43,0.005256223000060345
0,6.0,20.0,241.3288087904857,de,reparam,40,0,40,35,none,1,241.63648749866084,0.0012749356768351205,0,40,0.018917828999974518
